"match_id","start_time","win","hero_id","account_id","leaguename"
4061766981,1534355588,false,19,130416036,"The International 2018"
4061802430,1534357787,false,9,221666230,"The International 2018"
4061802430,1534357787,false,20,73562326,"The International 2018"
4061802430,1534357787,false,8,87285329,"The International 2018"
4061802430,1534357787,false,19,86698277,"The International 2018"
4061802430,1534357787,false,112,86727555,"The International 2018"
4061802430,1534357787,true,5,134556694,"The International 2018"
4061802430,1534357787,true,67,132851371,"The International 2018"
4061802430,1534357787,true,17,106573901,"The International 2018"
4061802430,1534357787,true,110,92423451,"The International 2018"
4061802430,1534357787,true,7,159020918,"The International 2018"
4061804100,1534357894,true,119,86726887,"The International 2018"
4061804100,1534357894,true,6,86725175,"The International 2018"
4061804100,1534357894,true,63,10366616,"The International 2018"
4061804100,1534357894,true,9,108452107,"The International 2018"
4061804100,1534357894,true,85,47434686,"The International 2018"
4061804100,1534357894,false,56,137193239,"The International 2018"
4061804100,1534357894,false,42,89423756,"The International 2018"
4061804100,1534357894,false,37,113800818,"The International 2018"
4061804100,1534357894,false,19,107803494,"The International 2018"
4061804100,1534357894,false,108,134276083,"The International 2018"
4061815647,1534358653,false,84,87278757,"The International 2018"
4061815647,1534358653,false,86,89117038,"The International 2018"
4061815647,1534358653,false,36,97590558,"The International 2018"
4061815647,1534358653,false,45,86799300,"The International 2018"
4061815647,1534358653,false,49,116585378,"The International 2018"
4061815647,1534358653,true,56,168028715,"The International 2018"
4061815647,1534358653,true,5,117731777,"The International 2018"
4061815647,1534358653,true,19,157475523,"The International 2018"
4061815647,1534358653,true,25,124936122,"The International 2018"
4061815647,1534358653,true,88,138543123,"The International 2018"
4061848287,1534360836,false,83,184950344,"The International 2018"
4061848287,1534360836,false,5,155494381,"The International 2018"
4061848287,1534360836,false,17,164532005,"The International 2018"
4061848287,1534360836,false,63,132309493,"The International 2018"
4061848287,1534360836,false,108,187619311,"The International 2018"
4061848287,1534360836,true,41,117281554,"The International 2018"
4061848287,1534360836,true,9,149486894,"The International 2018"
4061848287,1534360836,true,79,82327674,"The International 2018"
4061848287,1534360836,true,26,139876032,"The International 2018"
4061848287,1534360836,true,36,87012746,"The International 2018"
4061858332,1534361512,true,119,86726887,"The International 2018"
4061858332,1534361512,true,9,86725175,"The International 2018"
4061858332,1534361512,true,42,10366616,"The International 2018"
4061858332,1534361512,true,46,108452107,"The International 2018"
4061858332,1534361512,true,26,47434686,"The International 2018"
4061858332,1534361512,false,63,137193239,"The International 2018"
4061858332,1534361512,false,23,89423756,"The International 2018"
4061858332,1534361512,false,111,113800818,"The International 2018"
4061858332,1534361512,false,19,107803494,"The International 2018"
4061858332,1534361512,false,61,134276083,"The International 2018"
4061867364,1534362095,false,114,221666230,"The International 2018"
4061867364,1534362095,false,78,73562326,"The International 2018"
4061867364,1534362095,false,12,87285329,"The International 2018"
4061867364,1534362095,false,56,86698277,"The International 2018"
4061867364,1534362095,false,20,86727555,"The International 2018"
4061867364,1534362095,true,75,134556694,"The International 2018"
4061867364,1534362095,true,61,132851371,"The International 2018"
4061867364,1534362095,true,63,106573901,"The International 2018"
4061867364,1534362095,true,21,92423451,"The International 2018"
4061867364,1534362095,true,119,159020918,"The International 2018"
4061880066,1534362983,true,20,87278757,"The International 2018"
4061880066,1534362983,true,7,89117038,"The International 2018"
4061880066,1534362983,true,19,97590558,"The International 2018"
4061880066,1534362983,true,36,86799300,"The International 2018"
4061880066,1534362983,true,46,116585378,"The International 2018"
4061880066,1534362983,false,70,168028715,"The International 2018"
4061880066,1534362983,false,3,117731777,"The International 2018"
4061880066,1534362983,false,43,124936122,"The International 2018"
4061880066,1534362983,false,88,138543123,"The International 2018"
4061880066,1534362983,false,17,157475523,"The International 2018"
4061903681,1534364673,false,62,184950344,"The International 2018"
4061903681,1534364673,false,5,155494381,"The International 2018"
4061903681,1534364673,false,46,164532005,"The International 2018"
4061903681,1534364673,false,12,132309493,"The International 2018"
4061903681,1534364673,false,53,187619311,"The International 2018"
4061903681,1534364673,true,17,149486894,"The International 2018"
4061903681,1534364673,true,27,82327674,"The International 2018"
4061903681,1534364673,true,56,117281554,"The International 2018"
4061903681,1534364673,true,120,87012746,"The International 2018"
4061903681,1534364673,true,110,139876032,"The International 2018"
4061921764,1534365921,false,5,140153524,"The International 2018"
4061921764,1534365921,false,17,129958758,"The International 2018"
4061921764,1534365921,false,42,156662698,"The International 2018"
4061921764,1534365921,false,45,207829314,"The International 2018"
4061921764,1534365921,false,54,130416036,"The International 2018"
4061921764,1534365921,true,19,111620041,"The International 2018"
4061921764,1534365921,true,110,86745912,"The International 2018"
4061921764,1534365921,true,56,94155156,"The International 2018"
4061921764,1534365921,true,33,41231571,"The International 2018"
4061921764,1534365921,true,71,25907144,"The International 2018"
4061922574,1534365980,false,53,93552791,"The International 2018"
4061922574,1534365980,false,20,91064780,"The International 2018"
4061922574,1534365980,false,43,250114507,"The International 2018"
4061922574,1534365980,false,7,130801103,"The International 2018"
4061922574,1534365980,false,56,89269794,"The International 2018"
4061922574,1534365980,true,42,84772440,"The International 2018"
4061922574,1534365980,true,112,100471531,"The International 2018"
4061922574,1534365980,true,19,89871557,"The International 2018"
4061922574,1534365980,true,5,91443418,"The International 2018"
4061922574,1534365980,true,4,113457795,"The International 2018"
4061924528,1534366122,false,70,125581247,"The International 2018"
4061924528,1534366122,false,52,106863163,"The International 2018"
4061924528,1534366122,false,87,94296097,"The International 2018"
4061924528,1534366122,false,42,101695162,"The International 2018"
4061924528,1534366122,false,53,94738847,"The International 2018"
4061924528,1534366122,true,75,182331313,"The International 2018"
4061924528,1534366122,true,20,114239371,"The International 2018"
4061924528,1534366122,true,36,139937922,"The International 2018"
4061924528,1534366122,true,109,108382060,"The International 2018"
4061924528,1534366122,true,25,137272985,"The International 2018"
4061952570,1534368328,false,58,19672354,"The International 2018"
4061952570,1534368328,false,114,311360822,"The International 2018"
4061952570,1534368328,false,7,26771994,"The International 2018"
4061952570,1534368328,false,45,88271237,"The International 2018"
4061952570,1534368328,false,19,94054712,"The International 2018"
4061952570,1534368328,true,66,82262664,"The International 2018"
4061952570,1534368328,true,4,34505203,"The International 2018"
4061952570,1534368328,true,74,105248644,"The International 2018"
4061952570,1534368328,true,88,101356886,"The International 2018"
4061952570,1534368328,true,70,72312627,"The International 2018"
4061971770,1534369970,false,74,111620041,"The International 2018"
4061971770,1534369970,false,42,86745912,"The International 2018"
4061971770,1534369970,false,110,94155156,"The International 2018"
4061971770,1534369970,false,19,41231571,"The International 2018"
4061971770,1534369970,false,66,25907144,"The International 2018"
4061971770,1534369970,true,52,140153524,"The International 2018"
4061971770,1534369970,true,25,129958758,"The International 2018"
4061971770,1534369970,true,38,156662698,"The International 2018"
4061971770,1534369970,true,91,207829314,"The International 2018"
4061971770,1534369970,true,72,130416036,"The International 2018"
4061977166,1534370460,true,29,84772440,"The International 2018"
4061977166,1534370460,true,58,100471531,"The International 2018"
4061977166,1534370460,true,95,89871557,"The International 2018"
4061977166,1534370460,true,5,91443418,"The International 2018"
4061977166,1534370460,true,17,113457795,"The International 2018"
4061977166,1534370460,false,21,93552791,"The International 2018"
4061977166,1534370460,false,51,130801103,"The International 2018"
4061977166,1534370460,false,19,250114507,"The International 2018"
4061977166,1534370460,false,20,91064780,"The International 2018"
4061977166,1534370460,false,72,89269794,"The International 2018"
4061984521,1534371166,false,110,182331313,"The International 2018"
4061984521,1534371166,false,61,139937922,"The International 2018"
4061984521,1534371166,false,63,137272985,"The International 2018"
4061984521,1534371166,false,42,108382060,"The International 2018"
4061984521,1534371166,false,21,114239371,"The International 2018"
4061984521,1534371166,true,6,125581247,"The International 2018"
4061984521,1534371166,true,17,106863163,"The International 2018"
4061984521,1534371166,true,20,94296097,"The International 2018"
4061984521,1534371166,true,119,101695162,"The International 2018"
4061984521,1534371166,true,9,94738847,"The International 2018"
4062010988,1534373794,true,56,82262664,"The International 2018"
4062010988,1534373794,true,4,34505203,"The International 2018"
4062010988,1534373794,true,23,105248644,"The International 2018"
4062010988,1534373794,true,88,101356886,"The International 2018"
4062010988,1534373794,true,53,72312627,"The International 2018"
4062010988,1534373794,false,66,19672354,"The International 2018"
4062010988,1534373794,false,19,311360822,"The International 2018"
4062010988,1534373794,false,100,26771994,"The International 2018"
4062010988,1534373794,false,45,88271237,"The International 2018"
4062010988,1534373794,false,10,94054712,"The International 2018"
4062016236,1534374334,false,109,94004717,"The International 2018"
4062016236,1534374334,false,45,84853828,"The International 2018"
4062016236,1534374334,false,20,116525052,"The International 2018"
4062016236,1534374334,false,70,86700461,"The International 2018"
4062016236,1534374334,false,97,117956848,"The International 2018"
4062016236,1534374334,true,23,149486894,"The International 2018"
4062016236,1534374334,true,27,82327674,"The International 2018"
4062016236,1534374334,true,67,117281554,"The International 2018"
4062016236,1534374334,true,88,139876032,"The International 2018"
4062016236,1534374334,true,58,87012746,"The International 2018"
4062017242,1534374439,true,20,184950344,"The International 2018"
4062017242,1534374439,true,119,155494381,"The International 2018"
4062017242,1534374439,true,49,164532005,"The International 2018"
4062017242,1534374439,true,12,132309493,"The International 2018"
4062017242,1534374439,true,9,187619311,"The International 2018"
4062017242,1534374439,false,67,137193239,"The International 2018"
4062017242,1534374439,false,42,89423756,"The International 2018"
4062017242,1534374439,false,5,113800818,"The International 2018"
4062017242,1534374439,false,23,107803494,"The International 2018"
4062017242,1534374439,false,45,134276083,"The International 2018"
4062034566,1534376395,true,66,134556694,"The International 2018"
4062034566,1534376395,true,12,132851371,"The International 2018"
4062034566,1534376395,true,74,106573901,"The International 2018"
4062034566,1534376395,true,58,92423451,"The International 2018"
4062034566,1534376395,true,51,159020918,"The International 2018"
4062034566,1534376395,false,56,168028715,"The International 2018"
4062034566,1534376395,false,32,157475523,"The International 2018"
4062034566,1534376395,false,21,124936122,"The International 2018"
4062034566,1534376395,false,5,117731777,"The International 2018"
4062034566,1534376395,false,42,138543123,"The International 2018"
4062045592,1534377651,true,79,184950344,"The International 2018"
4062045592,1534377651,true,88,155494381,"The International 2018"
4062045592,1534377651,true,49,164532005,"The International 2018"
4062045592,1534377651,true,98,132309493,"The International 2018"
4062045592,1534377651,true,9,187619311,"The International 2018"
4062045592,1534377651,false,63,137193239,"The International 2018"
4062045592,1534377651,false,103,89423756,"The International 2018"
4062045592,1534377651,false,3,113800818,"The International 2018"
4062045592,1534377651,false,19,107803494,"The International 2018"
4062045592,1534377651,false,108,134276083,"The International 2018"
4062047269,1534377847,false,53,87278757,"The International 2018"
4062047269,1534377847,false,7,89117038,"The International 2018"
4062047269,1534377847,false,56,97590558,"The International 2018"
4062047269,1534377847,false,102,86799300,"The International 2018"
4062047269,1534377847,false,11,116585378,"The International 2018"
4062047269,1534377847,true,110,86726887,"The International 2018"
4062047269,1534377847,true,49,86725175,"The International 2018"
4062047269,1534377847,true,42,10366616,"The International 2018"
4062047269,1534377847,true,46,108452107,"The International 2018"
4062047269,1534377847,true,75,47434686,"The International 2018"
4062061780,1534379457,false,75,134556694,"The International 2018"
4062061780,1534379457,false,18,132851371,"The International 2018"
4062061780,1534379457,false,11,106573901,"The International 2018"
4062061780,1534379457,false,120,92423451,"The International 2018"
4062061780,1534379457,false,7,159020918,"The International 2018"
4062061780,1534379457,true,25,124936122,"The International 2018"
4062061780,1534379457,true,70,157475523,"The International 2018"
4062061780,1534379457,true,12,168028715,"The International 2018"
4062061780,1534379457,true,5,117731777,"The International 2018"
4062061780,1534379457,true,20,138543123,"The International 2018"
4062062147,1534379496,true,88,84853828,"The International 2018"
4062062147,1534379496,true,63,94004717,"The International 2018"
4062062147,1534379496,true,112,116525052,"The International 2018"
4062062147,1534379496,true,74,86700461,"The International 2018"
4062062147,1534379496,true,33,117956848,"The International 2018"
4062062147,1534379496,false,56,117281554,"The International 2018"
4062062147,1534379496,false,22,149486894,"The International 2018"
4062062147,1534379496,false,79,82327674,"The International 2018"
4062062147,1534379496,false,86,139876032,"The International 2018"
4062062147,1534379496,false,49,87012746,"The International 2018"
4062098361,1534383249,true,119,86726887,"The International 2018"
4062098361,1534383249,true,67,86725175,"The International 2018"
4062098361,1534383249,true,42,10366616,"The International 2018"
4062098361,1534383249,true,49,108452107,"The International 2018"
4062098361,1534383249,true,84,47434686,"The International 2018"
4062098361,1534383249,false,111,87278757,"The International 2018"
4062098361,1534383249,false,7,89117038,"The International 2018"
4062098361,1534383249,false,63,97590558,"The International 2018"
4062098361,1534383249,false,9,86799300,"The International 2018"
4062098361,1534383249,false,23,116585378,"The International 2018"
4062098446,1534383257,false,75,82262664,"The International 2018"
4062098446,1534383257,false,4,34505203,"The International 2018"
4062098446,1534383257,false,59,105248644,"The International 2018"
4062098446,1534383257,false,91,101356886,"The International 2018"
4062098446,1534383257,false,40,72312627,"The International 2018"
4062098446,1534383257,true,56,125581247,"The International 2018"
4062098446,1534383257,true,25,106863163,"The International 2018"
4062098446,1534383257,true,5,94296097,"The International 2018"
4062098446,1534383257,true,7,101695162,"The International 2018"
4062098446,1534383257,true,58,94738847,"The International 2018"
4062099038,1534383307,false,98,84772440,"The International 2018"
4062099038,1534383307,false,91,100471531,"The International 2018"
4062099038,1534383307,false,72,89871557,"The International 2018"
4062099038,1534383307,false,20,91443418,"The International 2018"
4062099038,1534383307,false,56,113457795,"The International 2018"
4062099038,1534383307,true,73,111620041,"The International 2018"
4062099038,1534383307,true,63,86745912,"The International 2018"
4062099038,1534383307,true,5,94155156,"The International 2018"
4062099038,1534383307,true,99,41231571,"The International 2018"
